"X1" "X2" "X3"
"170" 1.91543090483174 -1.52744852285832 "1"
"171" -2.52007299335673 0.396237105131149 "1"
"172" 2.65524373669177 2.59308823524043 "1"
"173" -2.86048330971971 0.708859138190746 "1"
"174" -2.04751752829179 1.20601753843948 "1"
"175" 1.27994180191308 1.58103202376515 "1"
"176" -1.39092331565917 -2.7362923049368 "1"
"177" -1.52113945735618 2.87207909440622 "1"
"178" 2.50377975404263 -2.01671193167567 "1"
"179" 0.803820496425033 1.60047728335485 "1"
"180" -0.563693925272673 -0.765443448442966 "1"
"181" -0.249726426322013 1.26186234829947 "1"
"182" 2.64823212381452 2.22144180955365 "1"
"183" -0.488547714427114 1.9388493290171 "1"
"184" 2.26591312559322 0.874042959418148 "1"
"185" 1.61836691061035 1.59567282116041 "1"
"186" 2.57015717402101 1.77861002041027 "1"
"187" 0.79175909422338 -1.25010025268421 "1"
"188" -0.422017629258335 0.844156409148127 "1"
"189" -0.929822833277285 -0.971985373646021 "1"
"190" 2.57026065001264 -0.431705600582063 "1"
"191" 0.424399940762669 -1.23116276739165 "1"
"192" 0.35154928592965 -1.08867618022487 "1"
"193" -0.168197738472372 2.04637671913952 "1"
"194" 2.67692909343168 -0.977112266700715 "1"
"195" -2.96469823596999 1.06267953291535 "1"
"196" 0.529405920300633 -1.53786544594914 "1"
"197" -1.07137443451211 0.30264254193753 "1"
"198" -1.92776646371931 -1.19791135936975 "1"
"199" -0.757719662971795 -0.379250071942806 "1"
"200" -0.820730006787926 1.36879921099171 "1"
